2023-07-11 22:16:50,599 INFO    StreamThr :11196 [internal.py:wandb_internal():86] W&B internal server running at pid: 11196, started at: 2023-07-11 22:16:50.599176
2023-07-11 22:16:54,536 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 4
2023-07-11 22:16:54,538 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:54,538 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 4
2023-07-11 22:16:54,538 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:54,538 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 4
2023-07-11 22:16:54,538 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 5
2023-07-11 22:16:54,538 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:54,538 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 5
2023-07-11 22:16:54,538 DEBUG   SenderThread:11196 [sender.py:send():375] send: summary
2023-07-11 22:16:54,538 INFO    SenderThread:11196 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-07-11 22:16:54,538 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:54,538 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 5
2023-07-11 22:16:54,538 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 6
2023-07-11 22:16:54,538 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:54,539 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-11 22:16:54,539 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:54,539 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 6
2023-07-11 22:16:54,541 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: status_report
2023-07-11 22:16:54,786 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 7
2023-07-11 22:16:54,786 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:54,786 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-11 22:16:54,786 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:54,786 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 7
2023-07-11 22:16:54,787 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 8
2023-07-11 22:16:54,787 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:54,787 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-11 22:16:54,787 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:54,787 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 8
2023-07-11 22:16:54,802 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 9
2023-07-11 22:16:54,802 DEBUG   SenderThread:11196 [sender.py:send():375] send: artifact
2023-07-11 22:16:54,802 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:54,804 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-11 22:16:55,143 INFO    Thread-16 :11196 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\wandb-summary.json
2023-07-11 22:16:55,143 INFO    Thread-16 :11196 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\config.yaml
2023-07-11 22:16:55,548 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-11 22:16:55,887 INFO    wandb-upload_0:11196 [upload_job.py:push():92] Skipped uploading C:\Users\Robin\AppData\Local\wandb\wandb\artifacts\staging\tmp_33_exq6
2023-07-11 22:16:56,175 INFO    wandb-upload_1:11196 [upload_job.py:push():95] Uploaded file C:\Users\Robin\AppData\Local\wandb\wandb\artifacts\staging\tmp86jyy8cs
2023-07-11 22:16:57,620 INFO    SenderThread:11196 [sender.py:send_artifact():1474] sent artifact job-https___github.com_codebro634_EnsembleAgents.git_mainExperiment.py - {'id': 'QXJ0aWZhY3Q6NTEwMjI3MjU4', 'digest': '00c22aabcbfddb4c807df1fb2322f3cf', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjczMDk4OTk1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTEwMjI2NTAx', 'versionIndex': 25}}, 'version': 'latest'}
2023-07-11 22:16:57,620 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:57,620 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 9
2023-07-11 22:16:57,620 INFO    SenderThread:11196 [dir_watcher.py:finish():365] shutting down directory watcher
2023-07-11 22:16:58,164 INFO    SenderThread:11196 [dir_watcher.py:finish():395] scan: C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files
2023-07-11 22:16:58,165 INFO    SenderThread:11196 [dir_watcher.py:finish():409] scan save: C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\config.yaml config.yaml
2023-07-11 22:16:58,166 INFO    SenderThread:11196 [dir_watcher.py:finish():409] scan save: C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\requirements.txt requirements.txt
2023-07-11 22:16:58,176 INFO    SenderThread:11196 [dir_watcher.py:finish():409] scan save: C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\wandb-metadata.json wandb-metadata.json
2023-07-11 22:16:58,177 INFO    SenderThread:11196 [dir_watcher.py:finish():409] scan save: C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\wandb-summary.json wandb-summary.json
2023-07-11 22:16:58,184 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 10
2023-07-11 22:16:58,185 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: poll_exit
2023-07-11 22:16:58,185 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:58,185 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-11 22:16:58,188 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:58,188 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 10
2023-07-11 22:16:58,188 INFO    SenderThread:11196 [file_pusher.py:finish():168] shutting down file pusher
2023-07-11 22:16:58,719 INFO    wandb-upload_0:11196 [upload_job.py:push():137] Uploaded file C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\config.yaml
2023-07-11 22:16:58,783 INFO    wandb-upload_2:11196 [upload_job.py:push():137] Uploaded file C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\wandb-summary.json
2023-07-11 22:16:58,800 INFO    wandb-upload_1:11196 [upload_job.py:push():137] Uploaded file C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\files\requirements.txt
2023-07-11 22:16:59,012 INFO    Thread-15 (_thread_body):11196 [sender.py:transition_state():626] send defer: 11
2023-07-11 22:16:59,012 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:59,012 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 11
2023-07-11 22:16:59,012 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:59,012 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 11
2023-07-11 22:16:59,013 INFO    SenderThread:11196 [file_pusher.py:join():173] waiting for file pusher
2023-07-11 22:16:59,013 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 12
2023-07-11 22:16:59,013 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:59,013 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 12
2023-07-11 22:16:59,013 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:59,013 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 12
2023-07-11 22:16:59,244 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 13
2023-07-11 22:16:59,244 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:59,244 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 13
2023-07-11 22:16:59,244 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:59,244 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 13
2023-07-11 22:16:59,244 INFO    SenderThread:11196 [sender.py:transition_state():626] send defer: 14
2023-07-11 22:16:59,245 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: defer
2023-07-11 22:16:59,245 INFO    HandlerThread:11196 [handler.py:handle_request_defer():170] handle defer: 14
2023-07-11 22:16:59,245 DEBUG   SenderThread:11196 [sender.py:send():375] send: final
2023-07-11 22:16:59,245 DEBUG   SenderThread:11196 [sender.py:send():375] send: footer
2023-07-11 22:16:59,245 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: defer
2023-07-11 22:16:59,245 INFO    SenderThread:11196 [sender.py:send_request_defer():622] handle sender defer: 14
2023-07-11 22:16:59,246 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-11 22:16:59,246 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: server_info
2023-07-11 22:16:59,246 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: get_summary
2023-07-11 22:16:59,246 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: sampled_history
2023-07-11 22:16:59,247 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: poll_exit
2023-07-11 22:16:59,247 DEBUG   SenderThread:11196 [sender.py:send_request():402] send_request: server_info
2023-07-11 22:16:59,410 DEBUG   HandlerThread:11196 [handler.py:handle_request():144] handle_request: shutdown
2023-07-11 22:16:59,411 INFO    HandlerThread:11196 [handler.py:finish():845] shutting down handler
2023-07-11 22:17:00,261 INFO    WriterThread:11196 [datastore.py:close():298] close: C:\Users\Robin\Desktop\Uni\Semester 10\Masterarbeit\Implementierung\EnsembleAgents\wandb\run-20230711_221650-lu2oz1uy\run-lu2oz1uy.wandb
2023-07-11 22:17:00,415 INFO    SenderThread:11196 [sender.py:finish():1550] shutting down sender
2023-07-11 22:17:00,415 INFO    SenderThread:11196 [file_pusher.py:finish():168] shutting down file pusher
2023-07-11 22:17:00,416 INFO    SenderThread:11196 [file_pusher.py:join():173] waiting for file pusher
